word,occurrence,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,22,135,69,24,0.0114583333333333,0.125,0.0359375,0.0222222222222222
String,0,96,135,70,24,0.05,0.125,0.0364583333333333,0.0222222222222222
showLatestPlan,0,173,135,175,24,0.0901041666666666,0.125,0.0911458333333333,0.0222222222222222
//,0,64,162,27,20,0.0333333333333333,0.15,0.0140625,0.0185185185185185
clear,0,97,162,58,20,0.0505208333333333,0.15,0.0302083333333333,0.0185185185185185
previous,0,162,162,90,24,0.084375,0.15,0.046875,0.0222222222222222
protocols,0,259,162,101,24,0.1348958333333333,0.15,0.0526041666666666,0.0222222222222222
mCurrPlanProt,0,64,189,145,20,0.0333333333333333,0.175,0.0755208333333333,0.0185185185185185
=,0,215,189,16,13,0.1119791666666666,0.175,0.0083333333333333,0.012037037037037
null;	,0,238,189,55,23,0.1239583333333333,0.175,0.0286458333333333,0.0212962962962962
try,0,65,216,37,23,0.0338541666666666,0.2,0.0192708333333333,0.0212962962962962
PatientController,0,108,243,188,20,0.05625,0.225,0.0979166666666666,0.0185185185185185
han,0,302,243,37,20,0.1572916666666666,0.225,0.0192708333333333,0.0185185185185185
=,1,345,243,16,13,0.1796875,0.225,0.0083333333333333,0.012037037037037
new,0,367,243,38,17,0.1911458333333333,0.225,0.0197916666666666,0.0157407407407407
PatientController,1,410,243,197,24,0.2135416666666666,0.225,0.1026041666666666,0.0222222222222222
mCurrPatient,0,615,243,134,20,0.3203125,0.225,0.0697916666666666,0.0185185185185185
NutPlan,0,108,270,80,20,0.05625,0.25,0.0416666666666666,0.0185185185185185
plan,0,194,270,48,24,0.1010416666666666,0.25,0.025,0.0222222222222222
=,2,248,270,16,13,0.1291666666666666,0.25,0.0083333333333333,0.012037037037037
han.getLatestNutritionPlan,0,270,270,315,24,0.140625,0.25,0.1640625,0.0222222222222222
NutritionController,0,108,297,209,20,0.05625,0.275,0.1088541666666666,0.0185185185185185
controller,0,324,297,112,20,0.16875,0.275,0.0583333333333333,0.0185185185185185
=,3,442,297,16,13,0.2302083333333333,0.275,0.0083333333333333,0.012037037037037
NutritionController.editPlan,0,464,297,316,24,0.2416666666666666,0.275,0.1645833333333333,0.0222222222222222
plan,1,789,297,47,24,0.4109375,0.275,0.0244791666666666,0.0222222222222222
mCurrPlanProt,1,107,351,145,20,0.0557291666666666,0.325,0.0755208333333333,0.0185185185185185
=,4,259,351,16,13,0.1348958333333333,0.325,0.0083333333333333,0.012037037037037
WebPlanProtocol.createPlan,0,279,351,296,24,0.1453125,0.325,0.1541666666666666,0.0222222222222222
controller,1,583,351,120,23,0.3036458333333333,0.325,0.0625,0.0212962962962962
plan,2,713,351,55,24,0.3713541666666666,0.325,0.0286458333333333,0.0222222222222222
mCurrPatient,1,777,351,134,20,0.4046875,0.325,0.0697916666666666,0.0185185185185185
return,0,109,378,68,19,0.0567708333333333,0.35,0.0354166666666666,0.0175925925925925
"""success""",0,184,378,109,23,0.0958333333333333,0.35,0.0567708333333333,0.0212962962962962
catch,0,86,432,58,20,0.0447916666666666,0.4,0.0302083333333333,0.0185185185185185
Exception,0,173,432,101,24,0.0901041666666666,0.4,0.0526041666666666,0.0222222222222222
e,0,280,432,16,17,0.1458333333333333,0.4,0.0083333333333333,0.0157407407407407
e,1,108,459,218,24,0.05625,0.425,0.1135416666666666,0.0222222222222222
e.printStackTrace,0,108,459,218,24,0.05625,0.425,0.1135416666666666,0.0222222222222222
return,1,65,513,69,19,0.0338541666666666,0.475,0.0359375,0.0175925925925925
"""failure""",0,141,513,109,23,0.0734375,0.475,0.0567708333333333,0.0212962962962962
