word,occurrence,tree_parts
public,0,"['function', 'type', 'specifier']"
Command,0,"['function', 'type', 'name']"
getBackCommand25,0,"['function', 'name']"
if,0,"['function', 'block', 'block_content', 'if_stmt', 'if']"
backCommand25,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']"
==,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']"
null,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']"
//GEN-END: | 618-getter | 0 | 618-preInit,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'comment']"
// write pre-init user code here,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'comment']"
backCommand25,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'name']"
=,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
new,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']"
Command,1,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']"
"""Back""",0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
Command,2,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name', 'name']"
BACK,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name', 'name']"
0,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']"
//GEN-LINE:| 618-getter | 1 | 618-postInit,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'comment']"
// write post-init user code here,0,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'comment']"
//GEN-BEGIN: | 618-getter | 2 |,0,"['function', 'block', 'block_content', 'comment']"
return,0,"['function', 'block', 'block_content', 'return']"
backCommand25,2,"['function', 'block', 'block_content', 'return', 'expr', 'name']"
