word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
private,0,,22,135,80,24,0.011458333,0.125,0.041666667,0.022222222
String,0,,107,135,70,24,0.055729167,0.125,0.036458333,0.022222222
atomToExpression,0,,183,135,186,24,0.0953125,0.125,0.096875,0.022222222
Atom,0,,377,135,49,19,0.196354167,0.125,0.025520833,0.017592593
atom,0,,432,135,55,22,0.225,0.125,0.028645833,0.02037037
String,1,,496,135,70,24,0.258333333,0.125,0.036458333,0.022222222
name,0,,573,135,47,17,0.2984375,0.125,0.024479167,0.015740741
String,2,,64,162,70,24,0.033333333,0.15,0.036458333,0.022222222
expr,0,,140,162,48,21,0.072916667,0.15,0.025,0.019444444
=,0,,194,162,16,13,0.101041667,0.15,0.008333333,0.012037037
name,1,,216,162,48,17,0.1125,0.15,0.025,0.015740741
+,0,,269,162,16,16,0.140104167,0.15,0.008333333,0.014814815
"""",100,,292,162,13,13,0.152083333,0.15,0.006770833,0.012037037
=,100,,313,162,16,13,0.163020833,0.15,0.008333333,0.012037037
"""",100,,336,162,22,23,0.175,0.15,0.011458333,0.021296296
if,0,,64,216,27,20,0.033333333,0.2,0.0140625,0.018518519
atom,1,,118,216,49,19,0.061458333,0.2,0.025520833,0.017592593
instanceof,0,,172,216,113,20,0.089583333,0.2,0.058854167,0.018518519
BooleanAtom,0,,291,216,124,20,0.1515625,0.2,0.064583333,0.018518519
BooleanAtom,1,,108,243,124,20,0.05625,0.225,0.064583333,0.018518519
booleanAtom,0,,238,243,123,20,0.123958333,0.225,0.0640625,0.018518519
=,1,,367,243,16,13,0.191145833,0.225,0.008333333,0.012037037
BooleanAtom,2,,410,243,124,20,0.213541667,0.225,0.064583333,0.018518519
atom,2,,561,243,56,22,0.2921875,0.225,0.029166667,0.02037037
try,0,,108,270,37,23,0.05625,0.25,0.019270833,0.021296296
if,1,,151,297,35,24,0.078645833,0.275,0.018229167,0.022222222
booleanAtom,1,,194,297,129,24,0.101041667,0.275,0.0671875,0.022222222
getBooleanValue,0,,323,297,176,24,0.168229167,0.275,0.091666667,0.022222222
expr,1,,194,324,48,21,0.101041667,0.3,0.025,0.019444444
+=,0,,248,324,27,16,0.129166667,0.3,0.0140625,0.014814815
"""'T'""",0,,282,324,65,23,0.146875,0.3,0.033854167,0.021296296
else,0,,151,351,48,20,0.078645833,0.325,0.025,0.018518519
expr,2,,194,378,48,21,0.101041667,0.35,0.025,0.019444444
+=,1,,248,378,27,16,0.129166667,0.35,0.0140625,0.014814815
"""'F'""",0,,282,378,65,23,0.146875,0.35,0.033854167,0.021296296
catch,0,,129,405,59,20,0.0671875,0.375,0.030729167,0.018518519
InvalidStateException,0,,216,405,231,24,0.1125,0.375,0.1203125,0.022222222
e,0,,453,405,16,17,0.2359375,0.375,0.008333333,0.015740741
throw,0,,151,432,59,20,0.078645833,0.4,0.030729167,0.018518519
new,0,,216,432,38,17,0.1125,0.4,0.019791667,0.015740741
Error,0,,259,432,67,24,0.134895833,0.4,0.034895833,0.022222222
"""Thing",101,,336,432,68,24,0.175,0.4,0.035416667,0.022222222
in,101,,410,432,26,20,0.213541667,0.4,0.013541667,0.018518519
invalid,101,,442,432,80,20,0.230208333,0.4,0.041666667,0.018518519
boolean,101,,529,432,80,20,0.275520833,0.4,0.041666667,0.018518519
"state""",101,,616,432,67,20,0.320833333,0.4,0.034895833,0.018518519
else if,0,else,64,513,87,20,0.033333333,0.475,0.025,0.018518519
atom,3,,172,513,49,19,0.089583333,0.475,0.025520833,0.017592593
instanceof,1,,226,513,113,20,0.117708333,0.475,0.058854167,0.018518519
TextAtom,0,,345,513,92,19,0.1796875,0.475,0.047916667,0.017592593
expr,3,,108,540,47,21,0.05625,0.5,0.024479167,0.019444444
+=,2,,161,540,27,16,0.083854167,0.5,0.0140625,0.014814815
"""'""",0,,195,540,35,13,0.1015625,0.5,0.018229167,0.012037037
+,1,,237,540,16,16,0.1234375,0.5,0.008333333,0.014814815
atom,4,,259,540,51,24,0.134895833,0.5,0.0265625,0.022222222
getValue,0,,310,540,102,24,0.161458333,0.5,0.053125,0.022222222
+,2,,431,540,16,16,0.224479167,0.5,0.008333333,0.014814815
"""'""",1,,454,540,44,23,0.236458333,0.5,0.022916667,0.021296296
else,1,,64,567,48,20,0.033333333,0.525,0.025,0.018518519
expr,4,,108,594,47,21,0.05625,0.55,0.024479167,0.019444444
+=,3,,161,594,27,16,0.083854167,0.55,0.0140625,0.014814815
atom,5,,194,594,54,24,0.101041667,0.55,0.028125,0.022222222
getValue,1,,248,594,108,24,0.129166667,0.55,0.05625,0.022222222
return,0,,65,649,69,19,0.033854167,0.600925926,0.0359375,0.017592593
expr,5,,140,649,56,21,0.072916667,0.600925926,0.029166667,0.019444444
