word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
String,0,,96,135,70,24,0.05,0.125,0.036458333,0.022222222
showLatestPlan,0,,173,135,175,24,0.090104167,0.125,0.091145833,0.022222222
//,200,,64,162,27,20,0.033333333,0.15,0.0140625,0.018518519
clear,200,,97,162,58,20,0.050520833,0.15,0.030208333,0.018518519
previous,200,,162,162,90,24,0.084375,0.15,0.046875,0.022222222
protocols,200,,259,162,101,24,0.134895833,0.15,0.052604167,0.022222222
mCurrPlanProt,0,,64,189,145,20,0.033333333,0.175,0.075520833,0.018518519
=,0,,215,189,16,13,0.111979167,0.175,0.008333333,0.012037037
null,0,"null;	",238,189,55,23,0.123958333,0.175,0.028645833,0.021296296
try,0,,65,216,37,23,0.033854167,0.2,0.019270833,0.021296296
PatientController,0,,108,243,188,20,0.05625,0.225,0.097916667,0.018518519
han,0,,302,243,37,20,0.157291667,0.225,0.019270833,0.018518519
=,1,,345,243,16,13,0.1796875,0.225,0.008333333,0.012037037
new,0,,367,243,38,17,0.191145833,0.225,0.019791667,0.015740741
PatientController,1,,410,243,197,24,0.213541667,0.225,0.102604167,0.022222222
mCurrPatient,0,,615,243,134,20,0.3203125,0.225,0.069791667,0.018518519
NutPlan,0,,108,270,80,20,0.05625,0.25,0.041666667,0.018518519
plan,0,,194,270,48,24,0.101041667,0.25,0.025,0.022222222
=,2,,248,270,16,13,0.129166667,0.25,0.008333333,0.012037037
han,1,,270,270,36,24,0.140625,0.25,0.01875,0.022222222
getLatestNutritionPlan,0,,306,270,267,24,0.159375,0.25,0.1390625,0.022222222
NutritionController,0,,108,297,209,20,0.05625,0.275,0.108854167,0.018518519
controller,0,,324,297,112,20,0.16875,0.275,0.058333333,0.018518519
=,3,,442,297,16,13,0.230208333,0.275,0.008333333,0.012037037
NutritionController,1,,464,297,214,24,0.241666667,0.275,0.111458333,0.022222222
editPlan,0,,678,297,90,24,0.353125,0.275,0.046875,0.022222222
plan,1,,789,297,47,24,0.4109375,0.275,0.024479167,0.022222222
mCurrPlanProt,1,,107,351,145,20,0.055729167,0.325,0.075520833,0.018518519
=,4,,259,351,16,13,0.134895833,0.325,0.008333333,0.012037037
WebPlanProtocol,0,,279,351,171,24,0.1453125,0.325,0.0890625,0.022222222
createPlan,0,,450,351,114,24,0.234375,0.325,0.059375,0.022222222
controller,1,,583,351,120,23,0.303645833,0.325,0.0625,0.021296296
plan,2,,713,351,55,24,0.371354167,0.325,0.028645833,0.022222222
mCurrPatient,1,,777,351,134,20,0.4046875,0.325,0.069791667,0.018518519
return,0,,109,378,68,19,0.056770833,0.35,0.035416667,0.017592593
"""success""",0,,184,378,109,23,0.095833333,0.35,0.056770833,0.021296296
catch,0,,86,432,58,20,0.044791667,0.4,0.030208333,0.018518519
Exception,0,,173,432,101,24,0.090104167,0.4,0.052604167,0.022222222
e,0,,280,432,16,17,0.145833333,0.4,0.008333333,0.015740741
e,1,,108,459,13,24,0.05625,0.425,0.006770833,0.022222222
printStackTrace,0,,121,459,192,24,0.063020833,0.425,0.1,0.022222222
return,1,,65,513,69,19,0.033854167,0.475,0.0359375,0.017592593
"""failure""",0,,141,513,109,23,0.0734375,0.475,0.056770833,0.021296296
