word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,"['function', 'type', 'specifier']",22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,"['function', 'type', 'name']",96,135,48,20,0.05,0.125,0.025,0.018518519
testNegativeParseCases,0,,"['function', 'name']",162,135,262,24,0.084375,0.125,0.136458333,0.022222222
verbose,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",64,162,89,24,0.033333333,0.15,0.046354167,0.022222222
"""--->Negative parse tests START""",100,"""--->Negative","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",163,162,144,24,0.084895833,0.15,0.075,0.022222222
"""--->Negative parse tests START""",100,parse,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",313,162,59,21,0.163020833,0.15,0.030729167,0.019444444
"""--->Negative parse tests START""",100,tests,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",378,162,58,19,0.196875,0.15,0.030208333,0.017592593
"""--->Negative parse tests START""",100,"START""","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",453,162,68,20,0.2359375,0.15,0.035416667,0.018518519
for,0,,"['function', 'block', 'block_content', 'for']",64,216,37,20,0.033333333,0.2,0.019270833,0.018518519
int,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'type', 'name']",129,216,37,20,0.0671875,0.2,0.019270833,0.018518519
i,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'name']",172,216,16,20,0.089583333,0.2,0.008333333,0.018518519
=,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'init']",194,216,16,13,0.101041667,0.2,0.008333333,0.012037037
0,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'init', 'expr', 'literal']",216,216,23,22,0.1125,0.2,0.011979167,0.02037037
i,1,,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'name']",248,216,16,20,0.129166667,0.2,0.008333333,0.018518519
<,0,,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'operator']",269,216,16,16,0.140104167,0.2,0.008333333,0.014814815
negativeParseTests,0,,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'name', 'name']",292,216,195,24,0.152083333,0.2,0.1015625,0.022222222
length,0,,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'name', 'name']",498,216,76,24,0.259375,0.2,0.039583333,0.022222222
i,2,,"['function', 'block', 'block_content', 'for', 'control', 'incr', 'expr', 'name']",583,216,37,20,0.303645833,0.2,0.019270833,0.018518519
parseFilter,0,,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",108,243,132,24,0.05625,0.225,0.06875,0.022222222
negativeParseTests,1,,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name', 'name']",248,243,209,24,0.129166667,0.225,0.108854167,0.022222222
i,3,,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name', 'index', 'expr', 'name']",464,243,16,20,0.241666667,0.225,0.008333333,0.018518519
FALSE,0,,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",518,243,59,20,0.269791667,0.225,0.030729167,0.018518519
// This used to fail until the parser was rewritten with the stack,200,//,"['function', 'block', 'block_content', 'comment']",64,297,27,20,0.033333333,0.275,0.0140625,0.018518519
// This used to fail until the parser was rewritten with the stack,200,This,"['function', 'block', 'block_content', 'comment']",96,297,48,20,0.05,0.275,0.025,0.018518519
// This used to fail until the parser was rewritten with the stack,200,used,"['function', 'block', 'block_content', 'comment']",151,297,47,20,0.078645833,0.275,0.024479167,0.018518519
// This used to fail until the parser was rewritten with the stack,200,to,"['function', 'block', 'block_content', 'comment']",205,297,26,19,0.106770833,0.275,0.013541667,0.017592593
// This used to fail until the parser was rewritten with the stack,200,fail,"['function', 'block', 'block_content', 'comment']",237,297,48,20,0.1234375,0.275,0.025,0.018518519
// This used to fail until the parser was rewritten with the stack,200,until,"['function', 'block', 'block_content', 'comment']",292,297,58,20,0.152083333,0.275,0.030208333,0.018518519
// This used to fail until the parser was rewritten with the stack,200,the,"['function', 'block', 'block_content', 'comment']",356,297,37,20,0.185416667,0.275,0.019270833,0.018518519
// This used to fail until the parser was rewritten with the stack,200,parser,"['function', 'block', 'block_content', 'comment']",400,297,68,21,0.208333333,0.275,0.035416667,0.019444444
// This used to fail until the parser was rewritten with the stack,200,was,"['function', 'block', 'block_content', 'comment']",474,297,38,17,0.246875,0.275,0.019791667,0.015740741
// This used to fail until the parser was rewritten with the stack,200,rewritten,"['function', 'block', 'block_content', 'comment']",519,297,101,20,0.2703125,0.275,0.052604167,0.018518519
// This used to fail until the parser was rewritten with the stack,200,with,"['function', 'block', 'block_content', 'comment']",625,297,49,20,0.325520833,0.275,0.025520833,0.018518519
// This used to fail until the parser was rewritten with the stack,200,the,"['function', 'block', 'block_content', 'comment']",681,297,36,20,0.3546875,0.275,0.01875,0.018518519
// This used to fail until the parser was rewritten with the stack,200,stack,"['function', 'block', 'block_content', 'comment']",724,297,58,20,0.377083333,0.275,0.030208333,0.018518519
// stuff so that it can clean up partially parsed expression trees.,201,//,"['function', 'block', 'block_content', 'comment']",64,324,27,20,0.033333333,0.3,0.0140625,0.018518519
// stuff so that it can clean up partially parsed expression trees.,201,stuff,"['function', 'block', 'block_content', 'comment']",97,324,59,20,0.050520833,0.3,0.030729167,0.018518519
// stuff so that it can clean up partially parsed expression trees.,201,so,"['function', 'block', 'block_content', 'comment']",162,324,26,17,0.084375,0.3,0.013541667,0.015740741
// stuff so that it can clean up partially parsed expression trees.,201,that,"['function', 'block', 'block_content', 'comment']",194,324,47,20,0.101041667,0.3,0.024479167,0.018518519
// stuff so that it can clean up partially parsed expression trees.,201,it,"['function', 'block', 'block_content', 'comment']",248,324,26,20,0.129166667,0.3,0.013541667,0.018518519
// stuff so that it can clean up partially parsed expression trees.,201,can,"['function', 'block', 'block_content', 'comment']",280,324,37,17,0.145833333,0.3,0.019270833,0.015740741
// stuff so that it can clean up partially parsed expression trees.,201,clean,"['function', 'block', 'block_content', 'comment']",324,324,58,20,0.16875,0.3,0.030208333,0.018518519
// stuff so that it can clean up partially parsed expression trees.,201,up,"['function', 'block', 'block_content', 'comment']",389,324,26,21,0.202604167,0.3,0.013541667,0.019444444
// stuff so that it can clean up partially parsed expression trees.,201,partially,"['function', 'block', 'block_content', 'comment']",421,324,102,24,0.219270833,0.3,0.053125,0.022222222
// stuff so that it can clean up partially parsed expression trees.,201,parsed,"['function', 'block', 'block_content', 'comment']",529,324,69,24,0.275520833,0.3,0.0359375,0.022222222
// stuff so that it can clean up partially parsed expression trees.,201,expression,"['function', 'block', 'block_content', 'comment']",604,324,113,24,0.314583333,0.3,0.058854167,0.022222222
// stuff so that it can clean up partially parsed expression trees.,201,trees.,"['function', 'block', 'block_content', 'comment']",724,324,55,19,0.377083333,0.3,0.028645833,0.017592593
checkDelete,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",64,351,154,24,0.033333333,0.325,0.080208333,0.022222222
