word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,"['function', 'type', 'specifier']",22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,"['function', 'type', 'name']",96,135,48,20,0.05,0.125,0.025,0.018518519
invalidateSession,0,,"['function', 'name']",151,135,197,24,0.078645833,0.125,0.102604167,0.022222222
String,0,,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']",356,135,69,24,0.185416667,0.125,0.0359375,0.022222222
uid,0,,"['function', 'parameter_list', 'parameter', 'decl', 'name']",432,135,44,23,0.225,0.125,0.022916667,0.021296296
String,1,,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']",485,135,70,24,0.252604167,0.125,0.036458333,0.022222222
sid,0,,"['function', 'parameter_list', 'parameter', 'decl', 'name']",562,135,36,20,0.292708333,0.125,0.01875,0.018518519
cat,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",64,162,37,24,0.033333333,0.15,0.019270833,0.022222222
debug,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",101,162,62,24,0.052604167,0.15,0.032291667,0.022222222
"""==> invalidateSession """,100,"""==>","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",184,162,47,18,0.095833333,0.15,0.024479167,0.016666667
"""==> invalidateSession """,100,invalidateSession,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",237,162,197,24,0.1234375,0.15,0.102604167,0.022222222
"""==> invalidateSession """,100,"""","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",444,162,13,13,0.23125,0.15,0.006770833,0.012037037
+,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']",464,162,16,16,0.241666667,0.15,0.008333333,0.014814815
String,2,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",485,162,71,24,0.252604167,0.15,0.036979167,0.022222222
valueOf,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",556,162,82,24,0.289583333,0.15,0.042708333,0.022222222
uid,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",659,162,36,20,0.343229167,0.15,0.01875,0.018518519
+,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']",723,162,16,16,0.3765625,0.15,0.008333333,0.014814815
""", """,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",746,162,44,23,0.388541667,0.15,0.022916667,0.021296296
+,2,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']",799,162,16,16,0.416145833,0.15,0.008333333,0.014814815
String,3,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",820,162,71,24,0.427083333,0.15,0.036979167,0.022222222
valueOf,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",891,162,82,24,0.4640625,0.15,0.042708333,0.022222222
sid,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",994,162,36,20,0.517708333,0.15,0.01875,0.018518519
+,3,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']",1058,162,16,16,0.551041667,0.15,0.008333333,0.014814815
""")""",0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",1081,162,35,24,0.563020833,0.15,0.018229167,0.022222222
synchronized,0,,"['function', 'block', 'block_content', 'synchronized']",65,216,133,24,0.033854167,0.2,0.069270833,0.022222222
lock,0,,"['function', 'block', 'block_content', 'synchronized', 'init', 'expr', 'name']",228,216,46,20,0.11875,0.2,0.023958333,0.018518519
uid2sid,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",108,243,82,24,0.05625,0.225,0.042708333,0.022222222
remove,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",190,243,70,24,0.098958333,0.225,0.036458333,0.022222222
uid,2,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",281,243,36,20,0.146354167,0.225,0.01875,0.018518519
sid2ssc,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",108,270,82,24,0.05625,0.25,0.042708333,0.022222222
remove,1,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",190,270,70,24,0.098958333,0.25,0.036458333,0.022222222
sid,2,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",281,270,36,20,0.146354167,0.25,0.01875,0.018518519
sid2ttl,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",108,297,82,24,0.05625,0.275,0.042708333,0.022222222
remove,2,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",190,297,70,24,0.098958333,0.275,0.036458333,0.022222222
sid,3,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",281,297,36,20,0.146354167,0.275,0.01875,0.018518519
cat,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",64,351,37,24,0.033333333,0.325,0.019270833,0.022222222
debug,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",101,351,62,24,0.052604167,0.325,0.032291667,0.022222222
"""<== invalidateSession()""",101,"""<==","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",184,351,47,18,0.095833333,0.325,0.024479167,0.016666667
"""<== invalidateSession()""",101,"invalidateSession()""","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",237,351,220,24,0.1234375,0.325,0.114583333,0.022222222
