word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,"['function', 'type', 'specifier']",22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,"['function', 'type', 'name']",96,135,48,20,0.05,0.125,0.025,0.018518519
wndPreferences,0,,"['function', 'name']",150,135,177,24,0.078125,0.125,0.0921875,0.022222222
log,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",66,162,35,24,0.034375,0.15,0.018229167,0.022222222
entering,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",101,162,94,24,0.052604167,0.15,0.048958333,0.022222222
"""MainWindow""",0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",217,162,140,23,0.113020833,0.15,0.072916667,0.021296296
"""wndPreferences""",0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",368,162,175,20,0.191666667,0.15,0.091145833,0.018518519
PropertiesDlg,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']",65,189,144,24,0.033854167,0.175,0.075,0.022222222
propDlg,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']",216,189,80,24,0.1125,0.175,0.041666667,0.022222222
=,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']",302,189,16,13,0.157291667,0.175,0.008333333,0.012037037
new,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'operator']",324,189,38,17,0.16875,0.175,0.019791667,0.015740741
PropertiesDlg,1,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name']",367,189,154,24,0.191145833,0.175,0.080208333,0.022222222
this,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",529,189,47,20,0.275520833,0.175,0.024479167,0.018518519
propDlg,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",65,216,81,24,0.033854167,0.2,0.0421875,0.022222222
setModal,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",146,216,93,24,0.076041667,0.2,0.0484375,0.022222222
TRUE,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",259,216,48,19,0.134895833,0.2,0.025,0.017592593
propDlg,2,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",65,243,80,24,0.033854167,0.225,0.041666667,0.022222222
setVisible,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",145,243,115,24,0.075520833,0.225,0.059895833,0.022222222
TRUE,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",281,243,48,19,0.146354167,0.225,0.025,0.017592593
log,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",66,270,36,24,0.034375,0.25,0.01875,0.022222222
exiting,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",102,270,83,24,0.053125,0.25,0.043229167,0.022222222
"""MainWindow""",1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",206,270,140,23,0.107291667,0.25,0.072916667,0.021296296
"""wndPreferences""",1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",357,270,175,20,0.1859375,0.25,0.091145833,0.018518519
