word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,"['function', 'type', 'specifier']",22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,"['function', 'type', 'name']",96,135,48,20,0.05,0.125,0.025,0.018518519
setCombo_Value,0,,"['function', 'name']",151,135,164,24,0.078645833,0.125,0.085416667,0.022222222
String,0,,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']",323,135,70,24,0.168229167,0.125,0.036458333,0.022222222
val,0,,"['function', 'parameter_list', 'parameter', 'decl', 'name']",399,135,38,20,0.2078125,0.125,0.019791667,0.018518519
If,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",65,162,26,20,0.033854167,0.15,0.013541667,0.018518519
val,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",129,162,38,20,0.0671875,0.15,0.019791667,0.018518519
==,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']",172,162,27,13,0.089583333,0.15,0.0140625,0.012037037
,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",205,162,48,20,0.106770833,0.15,0.025,0.018518519
||,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']",262,162,18,24,0.136458333,0.15,0.009375,0.022222222
"""""",0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",292,162,24,24,0.152083333,0.15,0.0125,0.022222222
equals,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name']",316,162,73,24,0.164583333,0.15,0.038020833,0.022222222
val,2,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",410,162,37,20,0.213541667,0.15,0.019270833,0.018518519
&&,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']",485,162,28,19,0.252604167,0.15,0.014583333,0.017592593
Combo_Value,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",539,162,124,22,0.280729167,0.15,0.064583333,0.02037037
==,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']",669,162,27,13,0.3484375,0.15,0.0140625,0.012037037
,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",702,162,48,20,0.365625,0.15,0.025,0.018518519
||,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']",759,162,18,24,0.3953125,0.15,0.009375,0.022222222
"""""",1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",789,162,24,24,0.4109375,0.15,0.0125,0.022222222
equals,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name']",813,162,73,24,0.4234375,0.15,0.038020833,0.022222222
Combo_Value,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",907,162,124,22,0.472395833,0.15,0.064583333,0.02037037
return;,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'block', 'return']",109,190,76,22,0.056770833,0.175925926,0.039583333,0.02037037
if,0,,"['function', 'block', 'block_content', 'if_stmt', 'if']",64,243,27,20,0.033333333,0.225,0.0140625,0.018518519
val,3,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']",129,243,38,20,0.0671875,0.225,0.019791667,0.018518519
==,2,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']",172,243,27,13,0.089583333,0.225,0.0140625,0.012037037
,2,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']",205,243,48,20,0.106770833,0.225,0.025,0.018518519
||,2,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']",284,243,18,24,0.147916667,0.225,0.009375,0.022222222
val,4,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'name', 'name']",338,243,47,24,0.176041667,0.225,0.024479167,0.022222222
equals,2,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'name', 'name']",385,243,70,24,0.200520833,0.225,0.036458333,0.022222222
Combo_Value,2,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",475,243,124,22,0.247395833,0.225,0.064583333,0.02037037
||,3,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']",640,243,18,24,0.333333333,0.225,0.009375,0.022222222
updateStatus,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']",691,243,134,24,0.359895833,0.225,0.069791667,0.022222222
==,3,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']",831,243,27,13,0.4328125,0.225,0.0140625,0.012037037
NULL_INT_VALUE,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']",864,243,156,21,0.45,0.225,0.08125,0.019444444
Combo_Value,3,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'name']",107,270,124,22,0.055729167,0.25,0.064583333,0.02037037
=,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']",237,270,16,13,0.1234375,0.25,0.008333333,0.012037037
val,5,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'name']",258,270,46,23,0.134375,0.25,0.023958333,0.021296296
updateStatus,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'name']",108,297,134,24,0.05625,0.275,0.069791667,0.022222222
=,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']",248,297,16,13,0.129166667,0.275,0.008333333,0.012037037
UPDATED,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'name']",270,297,88,22,0.140625,0.275,0.045833333,0.02037037
