word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,"['function', 'type', 'specifier']",22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,"['function', 'type', 'name']",96,135,48,20,0.05,0.125,0.025,0.018518519
testGetEmail,0,,"['function', 'name']",151,135,154,24,0.078645833,0.125,0.080208333,0.022222222
System,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",64,162,69,24,0.033333333,0.15,0.0359375,0.022222222
out,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",133,162,35,24,0.069270833,0.15,0.018229167,0.022222222
println,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",168,162,81,24,0.0875,0.15,0.0421875,0.022222222
"""getEmail""",0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",282,162,110,24,0.146875,0.15,0.057291667,0.022222222
String,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']",64,216,70,24,0.033333333,0.2,0.036458333,0.022222222
expResult,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']",140,216,101,24,0.072916667,0.2,0.052604167,0.022222222
=,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']",248,216,16,13,0.129166667,0.2,0.008333333,0.012037037
"""""",0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'literal']",271,216,33,23,0.141145833,0.2,0.0171875,0.021296296
String,1,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']",64,243,70,24,0.033333333,0.225,0.036458333,0.022222222
result,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']",141,243,68,20,0.0734375,0.225,0.035416667,0.018518519
=,1,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']",215,243,16,13,0.111979167,0.225,0.008333333,0.012037037
instance,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']",237,243,103,24,0.1234375,0.225,0.053645833,0.022222222
getEmail,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']",340,243,103,24,0.177083333,0.225,0.053645833,0.022222222
assertEquals,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",64,270,143,24,0.033333333,0.25,0.074479167,0.022222222
expResult,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",216,270,109,24,0.1125,0.25,0.056770833,0.022222222
result,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",335,270,68,20,0.174479167,0.25,0.035416667,0.018518519
// TODO review the generated test code and remove the default call to fail.,200,//,"['function', 'block', 'block_content', 'comment']",64,324,27,20,0.033333333,0.3,0.0140625,0.018518519
// TODO review the generated test code and remove the default call to fail.,200,TODO,"['function', 'block', 'block_content', 'comment']",96,324,49,19,0.05,0.3,0.025520833,0.017592593
// TODO review the generated test code and remove the default call to fail.,200,review,"['function', 'block', 'block_content', 'comment']",152,324,69,20,0.079166667,0.3,0.0359375,0.018518519
// TODO review the generated test code and remove the default call to fail.,200,the,"['function', 'block', 'block_content', 'comment']",227,324,37,20,0.118229167,0.3,0.019270833,0.018518519
// TODO review the generated test code and remove the default call to fail.,200,generated,"['function', 'block', 'block_content', 'comment']",270,324,101,24,0.140625,0.3,0.052604167,0.022222222
// TODO review the generated test code and remove the default call to fail.,200,test,"['function', 'block', 'block_content', 'comment']",378,324,47,19,0.196875,0.3,0.024479167,0.017592593
// TODO review the generated test code and remove the default call to fail.,200,code,"['function', 'block', 'block_content', 'comment']",432,324,48,20,0.225,0.3,0.025,0.018518519
// TODO review the generated test code and remove the default call to fail.,200,and,"['function', 'block', 'block_content', 'comment']",486,324,36,20,0.253125,0.3,0.01875,0.018518519
// TODO review the generated test code and remove the default call to fail.,200,remove,"['function', 'block', 'block_content', 'comment']",530,324,69,17,0.276041667,0.3,0.0359375,0.015740741
// TODO review the generated test code and remove the default call to fail.,200,the,"['function', 'block', 'block_content', 'comment']",605,324,37,20,0.315104167,0.3,0.019270833,0.018518519
// TODO review the generated test code and remove the default call to fail.,200,default,"['function', 'block', 'block_content', 'comment']",648,324,79,20,0.3375,0.3,0.041145833,0.018518519
// TODO review the generated test code and remove the default call to fail.,200,call,"['function', 'block', 'block_content', 'comment']",734,324,48,20,0.382291667,0.3,0.025,0.018518519
// TODO review the generated test code and remove the default call to fail.,200,to,"['function', 'block', 'block_content', 'comment']",789,324,26,19,0.4109375,0.3,0.013541667,0.017592593
// TODO review the generated test code and remove the default call to fail.,200,fail.,"['function', 'block', 'block_content', 'comment']",820,324,45,20,0.427083333,0.3,0.0234375,0.018518519
"// fail( ""The test case is a prototype. "" );",201,//,"['function', 'block', 'block_content', 'comment']",64,351,27,20,0.033333333,0.325,0.0140625,0.018518519
"// fail( ""The test case is a prototype. "" );",201,fail(,"['function', 'block', 'block_content', 'comment']",108,351,56,24,0.05625,0.325,0.029166667,0.022222222
"// fail( ""The test case is a prototype. "" );",201,"""The","['function', 'block', 'block_content', 'comment']",174,351,47,20,0.090625,0.325,0.024479167,0.018518519
"// fail( ""The test case is a prototype. "" );",201,test,"['function', 'block', 'block_content', 'comment']",227,351,47,19,0.118229167,0.325,0.024479167,0.017592593
"// fail( ""The test case is a prototype. "" );",201,case,"['function', 'block', 'block_content', 'comment']",280,351,49,17,0.145833333,0.325,0.025520833,0.015740741
"// fail( ""The test case is a prototype. "" );",201,is,"['function', 'block', 'block_content', 'comment']",334,351,26,20,0.173958333,0.325,0.013541667,0.018518519
"// fail( ""The test case is a prototype. "" );",201,a,"['function', 'block', 'block_content', 'comment']",367,351,16,17,0.191145833,0.325,0.008333333,0.015740741
"// fail( ""The test case is a prototype. "" );",201,"prototype. "" );","['function', 'block', 'block_content', 'comment']",389,351,111,24,0.202604167,0.325,0.0578125',0.022222222
