word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,"['function', 'type', 'specifier']",22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,"['function', 'type', 'name']",96,135,48,20,0.05,0.125,0.025,0.018518519
markStart,0,,"['function', 'name']",150,135,111,24,0.078125,0.125,0.0578125,0.022222222
Object,0,,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']",269,135,69,24,0.140104167,0.125,0.0359375,0.022222222
tag,0,,"['function', 'parameter_list', 'parameter', 'decl', 'name']",346,135,36,23,0.180208333,0.125,0.01875,0.021296296
synchronized,0,,"['function', 'block', 'block_content', 'synchronized']",65,162,133,24,0.033854167,0.15,0.069270833,0.022222222
pair2startTimeMap,0,,"['function', 'block', 'block_content', 'synchronized', 'init', 'expr', 'name']",227,162,188,24,0.118229167,0.15,0.097916667,0.022222222
pair2startTimeMap,1,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",108,189,194,24,0.05625,0.175,0.101041667,0.022222222
put,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",302,189,34,24,0.157291667,0.175,0.017708333,0.022222222
tag,1,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",356,189,44,23,0.185416667,0.175,0.022916667,0.021296296
clock,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",410,189,60,24,0.213541667,0.175,0.03125,0.022222222
getCurrentTime,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",470,189,169,24,0.244791667,0.175,0.088020833,0.022222222
// FIXME it probably makes more sense to run the garbage collection,200,//,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",108,216,26,20,0.05625,0.2,0.013541667,0.018518519
// FIXME it probably makes more sense to run the garbage collection,200,FIXME,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",140,216,59,19,0.072916667,0.2,0.030729167,0.017592593
// FIXME it probably makes more sense to run the garbage collection,200,it,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",205,216,25,20,0.106770833,0.2,0.013020833,0.018518519
// FIXME it probably makes more sense to run the garbage collection,200,probably,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",238,216,91,24,0.123958333,0.2,0.047395833,0.022222222
// FIXME it probably makes more sense to run the garbage collection,200,makes,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",334,216,59,20,0.173958333,0.2,0.030729167,0.018518519
// FIXME it probably makes more sense to run the garbage collection,200,more,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",399,216,48,17,0.2078125,0.2,0.025,0.015740741
// FIXME it probably makes more sense to run the garbage collection,200,sense,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",454,216,58,17,0.236458333,0.2,0.030208333,0.015740741
// FIXME it probably makes more sense to run the garbage collection,200,to,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",519,216,26,19,0.2703125,0.2,0.013541667,0.017592593
// FIXME it probably makes more sense to run the garbage collection,200,run,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",551,216,36,17,0.286979167,0.2,0.01875,0.015740741
// FIXME it probably makes more sense to run the garbage collection,200,the,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",594,216,37,20,0.309375,0.2,0.019270833,0.018518519
// FIXME it probably makes more sense to run the garbage collection,200,garbage,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",637,216,80,24,0.331770833,0.2,0.041666667,0.022222222
// FIXME it probably makes more sense to run the garbage collection,200,collection,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",723,216,113,20,0.3765625,0.2,0.058854167,0.018518519
// periodically instead of allocating the timer every time,201,//,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",108,243,26,20,0.05625,0.225,0.013541667,0.018518519
// periodically instead of allocating the timer every time,201,periodically,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",140,243,135,24,0.072916667,0.225,0.0703125,0.022222222
// periodically instead of allocating the timer every time,201,instead,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",280,243,80,20,0.145833333,0.225,0.041666667,0.018518519
// periodically instead of allocating the timer every time,201,of,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",367,243,26,20,0.191145833,0.225,0.013541667,0.018518519
// periodically instead of allocating the timer every time,201,allocating,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",399,243,113,24,0.2078125,0.225,0.058854167,0.022222222
// periodically instead of allocating the timer every time,201,the,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",519,243,36,20,0.2703125,0.225,0.01875,0.018518519
// periodically instead of allocating the timer every time,201,timer,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",562,243,58,20,0.292708333,0.225,0.030208333,0.018518519
// periodically instead of allocating the timer every time,201,every,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",626,243,59,21,0.326041667,0.225,0.030729167,0.019444444
// periodically instead of allocating the timer every time,201,time,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'comment']",691,243,48,20,0.359895833,0.225,0.025,0.018518519
Timer,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']",107,270,59,20,0.055729167,0.25,0.030729167,0.018518519
removalTimer,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'decl_stmt', 'decl', 'name']",173,270,133,20,0.090104167,0.25,0.069270833,0.018518519
=,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'decl_stmt', 'decl', 'init']",313,270,16,13,0.163020833,0.25,0.008333333,0.012037037
clock,1,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']",334,270,63,24,0.173958333,0.25,0.0328125,0.022222222
createNewTimer,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']",397,270,176,24,0.206770833,0.25,0.091666667,0.022222222
removalTimer,1,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",109,297,134,24,0.056770833,0.275,0.069791667,0.022222222
addTimerListener,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",243,297,179,24,0.1265625,0.275,0.093229167,0.022222222
new,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'operator']",443,297,38,17,0.230729167,0.275,0.019791667,0.015740741
GarbageCollectionTimerListener,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name']",485,297,338,24,0.252604167,0.275,0.176041667,0.022222222
tag,2,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",832,297,36,23,0.433333333,0.275,0.01875,0.021296296
removalTimer,2,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",109,324,137,24,0.056770833,0.3,0.071354167,0.022222222
schedule,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",246,324,91,24,0.128125,0.3,0.047395833,0.022222222
Time,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",355,324,46,24,0.184895833,0.3,0.023958333,0.022222222
inMilliseconds,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",401,324,162,24,0.208854167,0.3,0.084375,0.022222222
maxWait,0,,"['function', 'block', 'block_content', 'synchronized', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",583,324,79,20,0.303645833,0.3,0.041145833,0.018518519
