word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,"['function', 'type', 'specifier']",22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,"['function', 'type', 'name']",96,135,48,20,0.05,0.125,0.025,0.018518519
setPhoto,0,,"['function', 'name']",151,135,100,24,0.078645833,0.125,0.052083333,0.022222222
JdaiPhoto,0,,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']",259,135,102,20,0.134895833,0.125,0.053125,0.018518519
photo,0,,"['function', 'parameter_list', 'parameter', 'decl', 'name']",367,135,59,24,0.191145833,0.125,0.030729167,0.022222222
String,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']",64,162,70,24,0.033333333,0.15,0.036458333,0.022222222
text,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']",140,162,47,19,0.072916667,0.15,0.024479167,0.017592593
=,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']",194,162,16,13,0.101041667,0.15,0.008333333,0.012037037
,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'literal']",216,162,56,23,0.1125,0.15,0.029166667,0.021296296
if,0,,"['function', 'block', 'block_content', 'if_stmt', 'if']",64,216,27,20,0.033333333,0.2,0.0140625,0.018518519
photo,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']",119,216,58,24,0.061979167,0.2,0.030208333,0.022222222
!=,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']",186,216,24,19,0.096875,0.2,0.0125,0.017592593
,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']",216,216,48,20,0.1125,0.2,0.025,0.018518519
label,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",109,243,58,24,0.056770833,0.225,0.030208333,0.022222222
setText,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",167,243,82,24,0.086979167,0.225,0.042708333,0.022222222
"""""",0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",271,243,24,13,0.141145833,0.225,0.0125,0.012037037
try,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try']",108,270,37,23,0.05625,0.25,0.019270833,0.021296296
text,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'block', 'block_content', 'expr_stmt', 'expr', 'name']",151,297,47,19,0.078645833,0.275,0.024479167,0.017592593
=,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']",205,297,16,13,0.106770833,0.275,0.008333333,0.012037037
photo,2,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",227,297,56,24,0.118229167,0.275,0.029166667,0.022222222
getSection,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",283,297,135,24,0.147395833,0.275,0.0703125,0.022222222
getInfoStore,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",418,297,158,24,0.217708333,0.275,0.082291667,0.022222222
getCaption,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",576,297,124,24,0.3,0.275,0.064583333,0.022222222
photo,3,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",700,297,56,24,0.364583333,0.275,0.029166667,0.022222222
catch,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'catch']",129,324,59,20,0.0671875,0.3,0.030729167,0.018518519
JdaiReadException,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'catch', 'parameter_list', 'parameter', 'decl', 'type', 'name']",216,324,188,24,0.1125,0.3,0.097916667,0.022222222
e,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'catch', 'parameter_list', 'parameter', 'decl', 'name']",410,324,16,17,0.213541667,0.3,0.008333333,0.015740741
JdaiGuiHelpers,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",151,351,157,24,0.078645833,0.325,0.081770833,0.022222222
reportException,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",308,351,168,24,0.160416667,0.325,0.0875,0.022222222
"""Unable to read caption""",100,"""Unable","['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",498,351,79,20,0.259375,0.325,0.041145833,0.018518519
"""Unable to read caption""",100,to,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",583,351,26,19,0.303645833,0.325,0.013541667,0.017592593
"""Unable to read caption""",100,read,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",616,351,47,20,0.320833333,0.325,0.024479167,0.018518519
"""Unable to read caption""",100,"caption""","['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",669,351,99,24,0.3484375,0.325,0.0515625,0.022222222
e,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",777,351,16,17,0.4046875,0.325,0.008333333,0.015740741
if,1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if']",108,405,26,20,0.05625,0.375,0.013541667,0.018518519
text,2,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']",162,405,47,19,0.084375,0.375,0.024479167,0.017592593
==,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']",215,405,27,13,0.111979167,0.375,0.0140625,0.012037037
,2,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']",248,405,48,20,0.129166667,0.375,0.025,0.018518519
||,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']",305,405,18,24,0.158854167,0.375,0.009375,0.022222222
text,3,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'name', 'name']",335,405,48,24,0.174479167,0.375,0.025,0.022222222
equals,0,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'name', 'name']",383,405,72,24,0.199479167,0.375,0.0375,0.022222222
"""""",1,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",476,405,24,13,0.247916667,0.375,0.0125,0.012037037
text,4,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'name']",151,432,47,19,0.078645833,0.4,0.024479167,0.017592593
=,2,,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'operator']",205,432,16,13,0.106770833,0.4,0.008333333,0.012037037
"""No caption set""",101,"""No","['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'literal']",228,432,36,20,0.11875,0.4,0.01875,0.018518519
"""No caption set""",101,caption,"['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'literal']",270,432,80,24,0.140625,0.4,0.041666667,0.022222222
"""No caption set""",101,"set""","['function', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'literal']",357,432,55,23,0.1859375,0.4,0.028645833,0.021296296
else,0,,"['function', 'block', 'block_content', 'if_stmt', 'else']",86,459,48,20,0.044791667,0.425,0.025,0.018518519
label,1,,"['function', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",109,486,58,24,0.056770833,0.45,0.030208333,0.022222222
setIcon,0,,"['function', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",167,486,82,24,0.086979167,0.45,0.042708333,0.022222222
,3,,"['function', 'block', 'block_content', 'if_stmt', 'else', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",270,486,48,20,0.140625,0.45,0.025,0.018518519
label,2,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",66,540,57,24,0.034375,0.5,0.0296875,0.022222222
setToolTipText,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",123,540,160,24,0.0640625,0.5,0.083333333,0.022222222
text,5,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",302,540,47,19,0.157291667,0.5,0.024479167,0.017592593
setNewPhoto,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",65,567,132,24,0.033854167,0.525,0.06875,0.022222222
photo,4,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",205,567,59,24,0.106770833,0.525,0.030729167,0.022222222
